Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Ghana,Yams,1997,128490.0,1187.0,502.0,26.58
Ghana,Cassava,1998,113891.0,1187.0,297.78,27.28
Ghana,Maize,1998,14850.0,1187.0,297.78,27.28
Ghana,Plantains and others,1998,77780.0,1187.0,297.78,27.28
Ghana,"Rice, paddy",1998,14847.0,1187.0,297.78,27.28
Ghana,Sorghum,1998,11656.0,1187.0,297.78,27.28
Ghana,Sweet potatoes,1998,13617.0,1187.0,297.78,27.28
Ghana,Yams,1998,128148.0,1187.0,297.78,27.28
Ghana,Cassava,1999,122528.0,1187.0,114.13,26.74
Ghana,Maize,1999,14557.0,1187.0,114.13,26.74
Ghana,Plantains and others,1999,81007.0,1187.0,114.13,26.74
Ghana,"Rice, paddy",1999,19919.0,1187.0,114.13,26.74
Ghana,Sorghum,1999,9689.0,1187.0,114.13,26.74
Ghana,Sweet potatoes,1999,13846.0,1187.0,114.13,26.74
Ghana,Yams,1999,133871.0,1187.0,114.13,26.74
Ghana,Cassava,2000,122812.0,1187.0,81.63,26.83
Ghana,Maize,2000,14578.0,1187.0,81.63,26.83
Ghana,Plantains and others,2000,79071.0,1187.0,81.63,26.83
Ghana,"Rice, paddy",2000,21589.0,1187.0,81.63,26.83
Ghana,Sorghum,2000,9692.0,1187.0,81.63,26.83
Ghana,Sweet potatoes,2000,13953.0,1187.0,81.63,26.83
Ghana,Yams,2000,128847.0,1187.0,81.63,26.83
Ghana,Cassava,2001,123436.0,1187.0,82.0,26.76
Ghana,Maize,2001,13150.0,1187.0,82.0,26.76
Ghana,Plantains and others,2001,78227.0,1187.0,82.0,26.76
Ghana,"Rice, paddy",2001,20185.0,1187.0,82.0,26.76
Ghana,Sorghum,2001,8499.0,1187.0,82.0,26.76
Ghana,Sweet potatoes,2001,14066.0,1187.0,82.0,26.76
Ghana,Yams,2001,123414.0,1187.0,82.0,26.76
Ghana,Cassava,2002,122489.0,1187.0,89.88,26.92
Ghana,Maize,2002,14900.0,1187.0,89.88,26.92
Ghana,Plantains and others,2002,82297.0,1187.0,89.88,26.92
Ghana,"Rice, paddy",2002,22799.0,1187.0,89.88,26.92
Ghana,Sorghum,2002,9375.0,1187.0,89.88,26.92
Ghana,Sweet potatoes,2002,14071.0,1187.0,89.88,26.92
Ghana,Yams,2002,129996.0,1187.0,89.88,26.92
Ghana,Cassava,2004,124228.0,1187.0,134.25,27.02
Ghana,Maize,2004,15794.0,1187.0,134.25,27.02
Ghana,Plantains and others,2004,84670.0,1187.0,134.25,27.02
Ghana,"Rice, paddy",2004,20253.0,1187.0,134.25,27.02
Ghana,Sorghum,2004,9627.0,1187.0,134.25,27.02
Ghana,Sweet potatoes,2004,14259.0,1187.0,134.25,27.02
Ghana,Yams,2004,125220.0,1187.0,134.25,27.02
Ghana,Cassava,2005,127560.0,1187.0,166.16,27.06
Ghana,Maize,2005,15613.0,1187.0,166.16,27.06
Ghana,Plantains and others,2005,96276.0,1187.0,166.16,27.06
Ghana,"Rice, paddy",2005,23917.0,1187.0,166.16,27.06
Ghana,Sorghum,2005,10000.0,1187.0,166.16,27.06
Ghana,Sweet potatoes,2005,13869.0,1187.0,166.16,27.06
Ghana,Yams,2005,108072.0,1187.0,166.16,27.06
Ghana,Cassava,2006,122000.0,1187.0,771.58,27.1
Ghana,Maize,2006,14994.0,1187.0,771.58,27.1
Ghana,Plantains and others,2006,96990.0,1187.0,771.58,27.1
Ghana,"Rice, paddy",2006,20000.0,1187.0,771.58,27.1
Ghana,Sorghum,2006,9844.0,1187.0,771.58,27.1
Ghana,Sweet potatoes,2006,14765.0,1187.0,771.58,27.1
Ghana,Yams,2006,131938.0,1187.0,771.58,27.1
Ghana,Cassava,2007,127640.0,1187.0,119.86,27.16
Ghana,Maize,2007,15437.0,1187.0,119.86,27.16
Ghana,Plantains and others,2007,105924.0,1187.0,119.86,27.16
Ghana,"Rice, paddy",2007,17015.0,1187.0,119.86,27.16
Ghana,Sorghum,2007,7427.0,1187.0,119.86,27.16
Ghana,Sweet potatoes,2007,15242.0,1187.0,119.86,27.16
Ghana,Yams,2007,135233.0,1187.0,119.86,27.16
Ghana,Cassava,2008,135145.0,1187.0,350.83,26.98
Ghana,Maize,2008,17371.0,1187.0,350.83,26.98
Ghana,Plantains and others,2008,107039.0,1187.0,350.83,26.98
Ghana,"Rice, paddy",2008,22735.0,1187.0,350.83,26.98
Ghana,Sorghum,2008,11997.0,1187.0,350.83,26.98
Ghana,Sweet potatoes,2008,15759.0,1187.0,350.83,26.98
Ghana,Yams,2008,140831.0,1187.0,350.83,26.98
Ghana,Cassava,2009,138074.0,1187.0,378.97,27.14
Ghana,Maize,2009,16969.0,1187.0,378.97,27.14
Ghana,Plantains and others,2009,109659.0,1187.0,378.97,27.14
Ghana,"Rice, paddy",2009,24109.0,1187.0,378.97,27.14
Ghana,Sorghum,2009,13119.0,1187.0,378.97,27.14
Ghana,Sweet potatoes,2009,16326.0,1187.0,378.97,27.14
Ghana,Yams,2009,152555.0,1187.0,378.97,27.14
Ghana,Cassava,2010,154330.0,1187.0,378.97,27.57
Ghana,Maize,2010,18874.0,1187.0,378.97,27.57
Ghana,Plantains and others,2010,107868.0,1187.0,378.97,27.57
Ghana,"Rice, paddy",2010,27126.0,1187.0,378.97,27.57
Ghana,Sorghum,2010,12846.0,1187.0,378.97,27.57
Ghana,Sweet potatoes,2010,16904.0,1187.0,378.97,27.57
Ghana,Yams,2010,154841.0,1187.0,378.97,27.57
Ghana,Cassava,2011,160124.0,1187.0,378.97,27.11
Ghana,Maize,2011,16458.0,1187.0,378.97,27.11
Ghana,Plantains and others,2011,107574.0,1187.0,378.97,27.11
Ghana,"Rice, paddy",2011,23495.0,1187.0,378.97,27.11
Ghana,Sorghum,2011,11790.0,1187.0,378.97,27.11
Ghana,Sweet potatoes,2011,17687.0,1187.0,378.97,27.11
Ghana,Yams,2011,155906.0,1187.0,378.97,27.11
Ghana,Cassava,2012,167489.0,1187.0,378.97,26.86
Ghana,Maize,2012,18712.0,1187.0,378.97,26.86
Ghana,Plantains and others,2012,105443.0,1187.0,378.97,26.86
Ghana,"Rice, paddy",2012,25386.0,1187.0,378.97,26.86
Ghana,Sorghum,2012,12129.0,1187.0,378.97,26.86
Ghana,Sweet potatoes,2012,18243.0,1187.0,378.97,26.86
Ghana,Yams,2012,155717.0,1187.0,378.97,26.86
Ghana,Cassava,2013,182704.0,1187.0,378.97,27.24
Ghana,Maize,2013,17240.0,1187.0,378.97,27.24
Ghana,Plantains and others,2013,108397.0,1187.0,378.97,27.24
Ghana,"Rice, paddy",2013,26378.0,1187.0,378.97,27.24
Ghana,Sorghum,2013,11369.0,1187.0,378.97,27.24
Ghana,Sweet potatoes,2013,18243.0,1187.0,378.97,27.24
Ghana,Yams,2013,167820.0,1187.0,378.97,27.24
Greece,Maize,1990,96965.0,652.0,7420.0,18.05
Greece,Potatoes,1990,189470.0,652.0,7420.0,18.05
Greece,"Rice, paddy",1990,60000.0,652.0,7420.0,18.05
Greece,Sorghum,1990,20000.0,652.0,7420.0,18.05
Greece,Soybeans,1990,30000.0,652.0,7420.0,18.05
Greece,Sweet potatoes,1990,168333.0,652.0,7420.0,18.05
Greece,Wheat,1990,19332.0,652.0,7420.0,18.05
Greece,Maize,1991,101042.0,652.0,7420.0,17.07
Greece,Potatoes,1991,202182.0,652.0,7420.0,17.07
Greece,"Rice, paddy",1991,54938.0,652.0,7420.0,17.07
Greece,Sorghum,1991,30000.0,652.0,7420.0,17.07
Greece,Soybeans,1991,27500.0,652.0,7420.0,17.07
Greece,Sweet potatoes,1991,200958.0,652.0,7420.0,17.07
Greece,Wheat,1991,31183.0,652.0,7420.0,17.07
Greece,Maize,1992,99762.0,652.0,7869.0,17.13
Greece,Potatoes,1992,204323.0,652.0,7869.0,17.13
Greece,"Rice, paddy",1992,73611.0,652.0,7869.0,17.13
Greece,Sorghum,1992,20000.0,652.0,7869.0,17.13
Greece,Soybeans,1992,30000.0,652.0,7869.0,17.13
Greece,Sweet potatoes,1992,235305.0,652.0,7869.0,17.13
Greece,Wheat,1992,24315.0,652.0,7869.0,17.13
Greece,Maize,1993,98951.0,652.0,8826.0,17.53
Greece,Potatoes,1993,202484.0,652.0,8826.0,17.53
Greece,"Rice, paddy",1993,73904.0,652.0,8826.0,17.53
Greece,Sorghum,1993,56238.0,652.0,8826.0,17.53
Greece,Soybeans,1993,24307.0,652.0,8826.0,17.53
Greece,Sweet potatoes,1993,207924.0,652.0,8826.0,17.53
Greece,Wheat,1993,22952.0,652.0,8826.0,17.53
Greece,Maize,1994,97800.0,652.0,6341.0,18.47
Greece,Potatoes,1994,200479.0,652.0,6341.0,18.47
Greece,"Rice, paddy",1994,80813.0,652.0,6341.0,18.47
Greece,Sorghum,1994,37895.0,652.0,6341.0,18.47
Greece,Soybeans,1994,20107.0,652.0,6341.0,18.47
Greece,Sweet potatoes,1994,207442.0,652.0,6341.0,18.47
Greece,Wheat,1994,27510.0,652.0,6341.0,18.47
Greece,Maize,1995,100563.0,652.0,6663.0,17.82
Greece,Potatoes,1995,200585.0,652.0,6663.0,17.82
Greece,"Rice, paddy",1995,81057.0,652.0,6663.0,17.82
Greece,Sorghum,1995,37299.0,652.0,6663.0,17.82
Greece,Soybeans,1995,20000.0,652.0,6663.0,17.82
Greece,Sweet potatoes,1995,146082.0,652.0,6663.0,17.82
Greece,Wheat,1995,26341.0,652.0,6663.0,17.82
Greece,Maize,1996,99314.0,652.0,7296.0,17.46
Greece,Potatoes,1996,200578.0,652.0,7296.0,17.46
Greece,"Rice, paddy",1996,77561.0,652.0,7296.0,17.46
Greece,Sorghum,1996,36635.0,652.0,7296.0,17.46
Greece,Soybeans,1996,22376.0,652.0,7296.0,17.46
Greece,Sweet potatoes,1996,159367.0,652.0,7296.0,17.46
Greece,Wheat,1996,24149.0,652.0,7296.0,17.46
Greece,Maize,1997,104030.0,652.0,9223.0,17.35
Greece,Potatoes,1997,191769.0,652.0,9223.0,17.35
Greece,"Rice, paddy",1997,74739.0,652.0,9223.0,17.35
Greece,Sorghum,1997,22680.0,652.0,9223.0,17.35
Greece,Soybeans,1997,22651.0,652.0,9223.0,17.35
Greece,Sweet potatoes,1997,126837.0,652.0,9223.0,17.35
Greece,Wheat,1997,24172.0,652.0,9223.0,17.35
Greece,Maize,1998,88247.0,652.0,10702.0,18.15
Greece,Potatoes,1998,202472.0,652.0,10702.0,18.15
Greece,"Rice, paddy",1998,72195.0,652.0,10702.0,18.15
Greece,Sorghum,1998,19251.0,652.0,10702.0,18.15
Greece,Soybeans,1998,23611.0,652.0,10702.0,18.15
Greece,Sweet potatoes,1998,130777.0,652.0,10702.0,18.15
Greece,Wheat,1998,24379.0,652.0,10702.0,18.15
Greece,Maize,1999,95128.0,652.0,9635.0,18.82
Greece,Potatoes,1999,199050.0,652.0,9635.0,18.82
Greece,"Rice, paddy",1999,73028.0,652.0,9635.0,18.82
Greece,Sorghum,1999,33852.0,652.0,9635.0,18.82
Greece,Soybeans,1999,15645.0,652.0,9635.0,18.82
Greece,Sweet potatoes,1999,184298.0,652.0,9635.0,18.82
Greece,Wheat,1999,23910.0,652.0,9635.0,18.82
Greece,Maize,2000,96708.0,652.0,10627.0,18.2
Greece,Potatoes,2000,207228.0,652.0,10627.0,18.2
Greece,"Rice, paddy",2000,70098.0,652.0,10627.0,18.2
Greece,Sorghum,2000,21021.0,652.0,10627.0,18.2
Greece,Soybeans,2000,17429.0,652.0,10627.0,18.2
Greece,Sweet potatoes,2000,153007.0,652.0,10627.0,18.2
Greece,Wheat,2000,26666.0,652.0,10627.0,18.2
Greece,Maize,2001,103463.0,652.0,10725.0,18.67
Greece,Potatoes,2001,204626.0,652.0,10725.0,18.67
Greece,"Rice, paddy",2001,71151.0,652.0,10725.0,18.67
Greece,Sorghum,2001,35212.0,652.0,10725.0,18.67
Greece,Soybeans,2001,16404.0,652.0,10725.0,18.67
Greece,Sweet potatoes,2001,176963.0,652.0,10725.0,18.67
Greece,Wheat,2001,25096.0,652.0,10725.0,18.67
Greece,Maize,2002,99544.0,652.0,11852.0,18.33
Greece,Potatoes,2002,193885.0,652.0,11852.0,18.33
Greece,"Rice, paddy",2002,73683.0,652.0,11852.0,18.33
Greece,Sorghum,2002,31008.0,652.0,11852.0,18.33
Greece,Soybeans,2002,19730.0,652.0,11852.0,18.33
Greece,Sweet potatoes,2002,186335.0,652.0,11852.0,18.33
Greece,Wheat,2002,23432.0,652.0,11852.0,18.33
Greece,Maize,2004,101088.0,652.0,11594.0,18.07
Greece,Potatoes,2004,202638.0,652.0,11594.0,18.07
Greece,"Rice, paddy",2004,71038.0,652.0,11594.0,18.07
Greece,Sorghum,2004,16230.0,652.0,11594.0,18.07
Greece,Soybeans,2004,1265.0,652.0,11594.0,18.07
Greece,Sweet potatoes,2004,205463.0,652.0,11594.0,18.07
Greece,Wheat,2004,24757.0,652.0,11594.0,18.07
Greece,Maize,2005,103033.0,652.0,12083.0,17.91
Greece,Potatoes,2005,200680.0,652.0,12083.0,17.91
Greece,"Rice, paddy",2005,74059.0,652.0,12083.0,17.91
Greece,Sorghum,2005,13554.0,652.0,12083.0,17.91
Greece,Soybeans,2005,3716.0,652.0,12083.0,17.91
Greece,Sweet potatoes,2005,186025.0,652.0,12083.0,17.91
Greece,Wheat,2005,24058.0,652.0,12083.0,17.91
Greece,Maize,2006,101383.0,652.0,7505.3,17.78
Greece,Potatoes,2006,198412.0,652.0,7505.3,17.78
Greece,"Rice, paddy",2006,77137.0,652.0,7505.3,17.78
Greece,Sorghum,2006,16446.0,652.0,7505.3,17.78
Greece,Soybeans,2006,21491.0,652.0,7505.3,17.78
Greece,Sweet potatoes,2006,186165.0,652.0,7505.3,17.78
Greece,Wheat,2006,22859.0,652.0,7505.3,17.78
Greece,Maize,2007,100223.0,652.0,7345.7,18.67
Greece,Potatoes,2007,206388.0,652.0,7345.7,18.67
Greece,"Rice, paddy",2007,76337.0,652.0,7345.7,18.67
Greece,Sorghum,2007,11533.0,652.0,7345.7,18.67
Greece,Soybeans,2007,21121.0,652.0,7345.7,18.67
Greece,Sweet potatoes,2007,214260.0,652.0,7345.7,18.67
Greece,Wheat,2007,22353.0,652.0,7345.7,18.67
Greece,Maize,2008,104810.0,652.0,5130.8,18.61
Greece,Potatoes,2008,201148.0,652.0,5130.8,18.61
Greece,"Rice, paddy",2008,73731.0,652.0,5130.8,18.61
Greece,Sorghum,2008,10635.0,652.0,5130.8,18.61
Greece,Soybeans,2008,3684.0,652.0,5130.8,18.61
Greece,Sweet potatoes,2008,211841.0,652.0,5130.8,18.61
Greece,Wheat,2008,27769.0,652.0,5130.8,18.61
Greece,Maize,2009,104326.0,652.0,3404.4,18.52
Greece,Potatoes,2009,207007.0,652.0,3404.4,18.52
Greece,"Rice, paddy",2009,76682.0,652.0,3404.4,18.52
Greece,Sorghum,2009,21040.0,652.0,3404.4,18.52
Greece,Soybeans,2009,19920.0,652.0,3404.4,18.52
Greece,Sweet potatoes,2009,204975.0,652.0,3404.4,18.52
Greece,Wheat,2009,27436.0,652.0,3404.4,18.52
Greece,Maize,2010,103818.0,652.0,5607.7,19.3
Greece,Potatoes,2010,206835.0,652.0,5607.7,19.3
Greece,"Rice, paddy",2010,69283.0,652.0,5607.7,19.3
Greece,Sorghum,2010,16082.0,652.0,5607.7,19.3
Greece,Soybeans,2010,27089.0,652.0,5607.7,19.3
Greece,Sweet potatoes,2010,215419.0,652.0,5607.7,19.3
Greece,Wheat,2010,26044.0,652.0,5607.7,19.3
Greece,Maize,2011,107069.0,652.0,8189.8,17.67
Greece,Potatoes,2011,202160.0,652.0,8189.8,17.67
Greece,"Rice, paddy",2011,81086.0,652.0,8189.8,17.67
Greece,Sorghum,2011,7930.0,652.0,8189.8,17.67
Greece,Soybeans,2011,25449.0,652.0,8189.8,17.67
Greece,Sweet potatoes,2011,197379.0,652.0,8189.8,17.67
Greece,Wheat,2011,27004.0,652.0,8189.8,17.67
Greece,Maize,2012,104559.0,652.0,8002.2,18.82
Greece,Potatoes,2012,199165.0,652.0,8002.2,18.82
Greece,"Rice, paddy",2012,74926.0,652.0,8002.2,18.82
Greece,Sorghum,2012,14311.0,652.0,8002.2,18.82
Greece,Soybeans,2012,25983.0,652.0,8002.2,18.82
Greece,Sweet potatoes,2012,199034.0,652.0,8002.2,18.82
Greece,Wheat,2012,26650.0,652.0,8002.2,18.82
Greece,Maize,2013,106689.0,652.0,8081.72,19.36
Greece,Potatoes,2013,206787.0,652.0,8081.72,19.36
Greece,"Rice, paddy",2013,83964.0,652.0,8081.72,19.36
Greece,Sorghum,2013,26357.0,652.0,8081.72,19.36
Greece,Soybeans,2013,27376.0,652.0,8081.72,19.36
Greece,Sweet potatoes,2013,221642.0,652.0,8081.72,19.36
Greece,Wheat,2013,27777.0,652.0,8081.72,19.36
Guatemala,Cassava,1990,31400.0,1996.0,12004.33,19.64
Guatemala,Maize,1990,20052.0,1996.0,12004.33,19.64
Guatemala,Plantains and others,1990,394286.0,1996.0,12004.33,19.64
Guatemala,Potatoes,1990,210685.0,1996.0,12004.33,19.64
Guatemala,"Rice, paddy",1990,31111.0,1996.0,12004.33,19.64
Guatemala,Sorghum,1990,16237.0,1996.0,12004.33,19.64
Guatemala,Soybeans,1990,26288.0,1996.0,12004.33,19.64
Guatemala,Wheat,1990,19983.0,1996.0,12004.33,19.64
Guatemala,Cassava,1991,29167.0,1996.0,12004.33,19.91
Guatemala,Maize,1991,18442.0,1996.0,12004.33,19.91
Guatemala,Plantains and others,1991,411910.0,1996.0,12004.33,19.91
Guatemala,Potatoes,1991,207137.0,1996.0,12004.33,19.91
Guatemala,"Rice, paddy",1991,28745.0,1996.0,12004.33,19.91
Guatemala,Sorghum,1991,11759.0,1996.0,12004.33,19.91
Guatemala,Soybeans,1991,26283.0,1996.0,12004.33,19.91
Guatemala,Wheat,1991,20124.0,1996.0,12004.33,19.91
Guatemala,Cassava,1992,31957.0,1996.0,12004.33,19.89
Guatemala,Maize,1992,18831.0,1996.0,12004.33,19.89
Guatemala,Plantains and others,1992,418505.0,1996.0,12004.33,19.89
Guatemala,Potatoes,1992,204371.0,1996.0,12004.33,19.89
Guatemala,"Rice, paddy",1992,26021.0,1996.0,12004.33,19.89
Guatemala,Sorghum,1992,12008.0,1996.0,12004.33,19.89
Guatemala,Soybeans,1992,25441.0,1996.0,12004.33,19.89
Guatemala,Wheat,1992,20000.0,1996.0,12004.33,19.89
Guatemala,Cassava,1993,31806.0,1996.0,12004.33,19.85
Guatemala,Maize,1993,18506.0,1996.0,12004.33,19.85
Guatemala,Plantains and others,1993,418505.0,1996.0,12004.33,19.85
Guatemala,Potatoes,1993,207000.0,1996.0,12004.33,19.85
Guatemala,"Rice, paddy",1993,27338.0,1996.0,12004.33,19.85
Guatemala,Sorghum,1993,11691.0,1996.0,12004.33,19.85
Guatemala,Soybeans,1993,28902.0,1996.0,12004.33,19.85
Guatemala,Sweet potatoes,1993,62500.0,1996.0,12004.33,19.85
Guatemala,Wheat,1993,19924.0,1996.0,12004.33,19.85
Guatemala,Cassava,1994,32084.0,1996.0,12004.33,20.08
Guatemala,Maize,1994,19569.0,1996.0,12004.33,20.08
Guatemala,Plantains and others,1994,418505.0,1996.0,12004.33,20.08
Guatemala,Potatoes,1994,208248.0,1996.0,12004.33,20.08
Guatemala,"Rice, paddy",1994,30022.0,1996.0,12004.33,20.08
Guatemala,Sorghum,1994,8355.0,1996.0,12004.33,20.08
Guatemala,Soybeans,1994,28389.0,1996.0,12004.33,20.08
Guatemala,Sweet potatoes,1994,66667.0,1996.0,12004.33,20.08
Guatemala,Wheat,1994,21025.0,1996.0,12004.33,20.08
Guatemala,Cassava,1995,32084.0,1996.0,12004.33,19.98
Guatemala,Maize,1995,19436.0,1996.0,12004.33,19.98
Guatemala,Plantains and others,1995,414079.0,1996.0,12004.33,19.98
Guatemala,Potatoes,1995,207000.0,1996.0,12004.33,19.98
Guatemala,"Rice, paddy",1995,27877.0,1996.0,12004.33,19.98
Guatemala,Sorghum,1995,11610.0,1996.0,12004.33,19.98
Guatemala,Soybeans,1995,27692.0,1996.0,12004.33,19.98
Guatemala,Sweet potatoes,1995,62500.0,1996.0,12004.33,19.98
Guatemala,Wheat,1995,20987.0,1996.0,12004.33,19.98
Guatemala,Cassava,1996,31918.0,1996.0,12004.33,19.48
Guatemala,Maize,1996,18201.0,1996.0,12004.33,19.48
Guatemala,Plantains and others,1996,394286.0,1996.0,12004.33,19.48
Guatemala,Potatoes,1996,209629.0,1996.0,12004.33,19.48
Guatemala,"Rice, paddy",1996,18086.0,1996.0,12004.33,19.48
Guatemala,Sorghum,1996,11846.0,1996.0,12004.33,19.48
Guatemala,Soybeans,1996,27617.0,1996.0,12004.33,19.48
Guatemala,Sweet potatoes,1996,62500.0,1996.0,12004.33,19.48
Guatemala,Wheat,1996,21020.0,1996.0,12004.33,19.48
Guatemala,Cassava,1997,31918.0,1996.0,11419.53,20.16
Guatemala,Maize,1997,14942.0,1996.0,11419.53,20.16
Guatemala,Plantains and others,1997,381003.0,1996.0,11419.53,20.16
Guatemala,Potatoes,1997,212213.0,1996.0,11419.53,20.16
Guatemala,"Rice, paddy",1997,18548.0,1996.0,11419.53,20.16
Guatemala,Sorghum,1997,11825.0,1996.0,11419.53,20.16
Guatemala,Soybeans,1997,27600.0,1996.0,11419.53,20.16
Guatemala,Sweet potatoes,1997,66667.0,1996.0,11419.53,20.16
Guatemala,Wheat,1997,20408.0,1996.0,11419.53,20.16
Guatemala,Cassava,1998,28235.0,1996.0,10834.74,20.36
Guatemala,Maize,1998,16994.0,1996.0,10834.74,20.36
Guatemala,Plantains and others,1998,381146.0,1996.0,10834.74,20.36
Guatemala,Potatoes,1998,213250.0,1996.0,10834.74,20.36
Guatemala,"Rice, paddy",1998,22581.0,1996.0,10834.74,20.36
Guatemala,Sorghum,1998,11699.0,1996.0,10834.74,20.36
Guatemala,Soybeans,1998,31768.0,1996.0,10834.74,20.36
Guatemala,Sweet potatoes,1998,60000.0,1996.0,10834.74,20.36
Guatemala,Wheat,1998,19721.0,1996.0,10834.74,20.36
Guatemala,Cassava,1999,22731.0,1996.0,10249.94,19.44
Guatemala,Maize,1999,17378.0,1996.0,10249.94,19.44
Guatemala,Plantains and others,1999,386101.0,1996.0,10249.94,19.44
Guatemala,Potatoes,1999,215496.0,1996.0,10249.94,19.44
Guatemala,"Rice, paddy",1999,32924.0,1996.0,10249.94,19.44
Guatemala,Sorghum,1999,12067.0,1996.0,10249.94,19.44
Guatemala,Soybeans,1999,30780.0,1996.0,10249.94,19.44
Guatemala,Sweet potatoes,1999,66667.0,1996.0,10249.94,19.44
Guatemala,Wheat,1999,19633.0,1996.0,10249.94,19.44
Guatemala,Cassava,2000,22705.0,1996.0,9665.14,19.47
Guatemala,Maize,2000,17811.0,1996.0,9665.14,19.47
Guatemala,Plantains and others,2000,389764.0,1996.0,9665.14,19.47
Guatemala,Potatoes,2000,224631.0,1996.0,9665.14,19.47
Guatemala,"Rice, paddy",2000,30764.0,1996.0,9665.14,19.47
Guatemala,Sorghum,2000,12057.0,1996.0,9665.14,19.47
Guatemala,Soybeans,2000,30548.0,1996.0,9665.14,19.47
Guatemala,Sweet potatoes,2000,62500.0,1996.0,9665.14,19.47
Guatemala,Wheat,2000,20934.0,1996.0,9665.14,19.47
Guatemala,Cassava,2001,14288.0,1996.0,10023.42,19.62
Guatemala,Maize,2001,20681.0,1996.0,10023.42,19.62
Guatemala,Plantains and others,2001,223715.0,1996.0,10023.42,19.62
Guatemala,Potatoes,2001,367969.0,1996.0,10023.42,19.62
Guatemala,"Rice, paddy",2001,19229.0,1996.0,10023.42,19.62
Guatemala,Sorghum,2001,13629.0,1996.0,10023.42,19.62
Guatemala,Soybeans,2001,29091.0,1996.0,10023.42,19.62
Guatemala,Sweet potatoes,2001,60000.0,1996.0,10023.42,19.62
Guatemala,Wheat,2001,29638.0,1996.0,10023.42,19.62
Guatemala,Cassava,2002,13713.0,1996.0,10381.71,19.93
Guatemala,Maize,2002,20659.0,1996.0,10381.71,19.93
Guatemala,Plantains and others,2002,230957.0,1996.0,10381.71,19.93
Guatemala,Potatoes,2002,335861.0,1996.0,10381.71,19.93
Guatemala,"Rice, paddy",2002,11989.0,1996.0,10381.71,19.93
Guatemala,Sorghum,2002,14004.0,1996.0,10381.71,19.93
Guatemala,Soybeans,2002,26923.0,1996.0,10381.71,19.93
Guatemala,Sweet potatoes,2002,60000.0,1996.0,10381.71,19.93
Guatemala,Wheat,2002,19146.0,1996.0,10381.71,19.93
Guatemala,Cassava,2004,14833.0,1996.0,11959.92,19.85
Guatemala,Maize,2004,21307.0,1996.0,11959.92,19.85
Guatemala,Plantains and others,2004,259605.0,1996.0,11959.92,19.85
Guatemala,Potatoes,2004,255804.0,1996.0,11959.92,19.85
Guatemala,"Rice, paddy",2004,26236.0,1996.0,11959.92,19.85
Guatemala,Sorghum,2004,16502.0,1996.0,11959.92,19.85
Guatemala,Soybeans,2004,26923.0,1996.0,11959.92,19.85
Guatemala,Sweet potatoes,2004,66667.0,1996.0,11959.92,19.85
Guatemala,Wheat,2004,20184.0,1996.0,11959.92,19.85
Guatemala,Cassava,2005,14333.0,1996.0,13506.02,19.99
Guatemala,Maize,2005,23360.0,1996.0,13506.02,19.99
Guatemala,Plantains and others,2005,194704.0,1996.0,13506.02,19.99
Guatemala,Potatoes,2005,268403.0,1996.0,13506.02,19.99
Guatemala,"Rice, paddy",2005,27463.0,1996.0,13506.02,19.99
Guatemala,Sorghum,2005,16225.0,1996.0,13506.02,19.99
Guatemala,Soybeans,2005,26923.0,1996.0,13506.02,19.99
Guatemala,Sweet potatoes,2005,64706.0,1996.0,13506.02,19.99
Guatemala,Wheat,2005,21288.0,1996.0,13506.02,19.99
Guatemala,Cassava,2006,13834.0,1996.0,15951.27,19.88
Guatemala,Maize,2006,25807.0,1996.0,15951.27,19.88
Guatemala,Plantains and others,2006,163086.0,1996.0,15951.27,19.88
Guatemala,Potatoes,2006,248346.0,1996.0,15951.27,19.88
Guatemala,"Rice, paddy",2006,24662.0,1996.0,15951.27,19.88
Guatemala,Sorghum,2006,13536.0,1996.0,15951.27,19.88
Guatemala,Soybeans,2006,26923.0,1996.0,15951.27,19.88
Guatemala,Sweet potatoes,2006,62500.0,1996.0,15951.27,19.88
Guatemala,Wheat,2006,22712.0,1996.0,15951.27,19.88
Guatemala,Cassava,2007,13334.0,1996.0,22883.17,19.9
Guatemala,Maize,2007,23219.0,1996.0,22883.17,19.9
Guatemala,Plantains and others,2007,167445.0,1996.0,22883.17,19.9
Guatemala,Potatoes,2007,250489.0,1996.0,22883.17,19.9
Guatemala,"Rice, paddy",2007,28203.0,1996.0,22883.17,19.9
Guatemala,Sorghum,2007,17498.0,1996.0,22883.17,19.9
Guatemala,Soybeans,2007,26923.0,1996.0,22883.17,19.9
Guatemala,Sweet potatoes,2007,60000.0,1996.0,22883.17,19.9
Guatemala,Wheat,2007,22229.0,1996.0,22883.17,19.9
Guatemala,Cassava,2008,12834.0,1996.0,18091.67,19.51
Guatemala,Maize,2008,20115.0,1996.0,18091.67,19.51
Guatemala,Plantains and others,2008,175233.0,1996.0,18091.67,19.51
Guatemala,Potatoes,2008,242863.0,1996.0,18091.67,19.51
Guatemala,"Rice, paddy",2008,30625.0,1996.0,18091.67,19.51
Guatemala,Sorghum,2008,16657.0,1996.0,18091.67,19.51
Guatemala,Soybeans,2008,26923.0,1996.0,18091.67,19.51
Guatemala,Sweet potatoes,2008,66667.0,1996.0,18091.67,19.51
Guatemala,Wheat,2008,24013.0,1996.0,18091.67,19.51
